Linear,2416.663724390224,2027-08-14 15:55:45.787296
Nat Log,9.915220748185583,2021-01-10 21:57:55.072627200
Square Root,224.20932038318145,2021-08-13 05:01:25.281091200
Linear (2nd Dose),8447.87924304327,2044-02-17 21:06:06.598915200
Nat Log (2nd Dose),10.730934602303382,2021-01-11 17:32:32.749612800
Square Root (2nd Dose),199.6208796099251,2021-07-19 14:54:03.998304
